File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF738RTR	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR645JVW	ChIP-seq	UBERON:0000996	vagina	tissue	adult	female	51 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF419RSJ, ENCFF900JGZ	1312567	ENCODE Processing Pipeline	bba1a5aa67524e402744ecce855d7abf		https://www.encodeproject.org/files/ENCFF738RTR/@@download/ENCFF738RTR.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF900JGZ	bed narrowPeak	peaks	ENCSR645JVW	ChIP-seq	UBERON:0000996	vagina	tissue	adult	female	51 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF675VGN, ENCFF700NLK	6745397	ENCODE Processing Pipeline	54e0de249cb8ffce218a01939fcc1990		https://www.encodeproject.org/files/ENCFF900JGZ/@@download/ENCFF900JGZ.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF875HGQ	bed narrowPeak	peaks	ENCSR645JVW	ChIP-seq	UBERON:0000996	vagina	tissue	adult	female	51 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF328BAK, ENCFF496DGC	6194400	ENCODE Processing Pipeline	520bbfdcbe200f38899af61c199f8564		https://www.encodeproject.org/files/ENCFF875HGQ/@@download/ENCFF875HGQ.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF594WWB	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR645JVW	ChIP-seq	UBERON:0000996	vagina	tissue	adult	female	51 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-10-31	ENCODE				1							ENCFF001TDO, ENCFF875HGQ	1288543	ENCODE Processing Pipeline	c1d0e3bcf35d3cd3b42b4f52467fec17		https://www.encodeproject.org/files/ENCFF594WWB/@@download/ENCFF594WWB.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking	experiment not submitted to GEO		
ENCFF101PDP	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR998NQG	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-02-01	ENCODE				2							ENCFF001TDO, ENCFF693ETV	396511	ENCODE Processing Pipeline	3e321488d5af15c415b932c9c969b2e1		https://www.encodeproject.org/files/ENCFF101PDP/@@download/ENCFF101PDP.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF693ETV	bed narrowPeak	peaks	ENCSR998NQG	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-02-01	ENCODE				2							ENCFF004MGP, ENCFF950BSF	5946564	ENCODE Processing Pipeline	8eeb8e9ed18535d626ef61e81c346fd9		https://www.encodeproject.org/files/ENCFF693ETV/@@download/ENCFF693ETV.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF281XHU	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR998NQG	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-02-01	ENCODE				2							ENCFF419RSJ, ENCFF587UBP	386519	ENCODE Processing Pipeline	4e43fd7d51aeed90b1add774ad1c2f6a		https://www.encodeproject.org/files/ENCFF281XHU/@@download/ENCFF281XHU.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF587UBP	bed narrowPeak	peaks	ENCSR998NQG	ChIP-seq	UBERON:0011907	gastrocnemius medialis	tissue	adult	male	54 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-02-01	ENCODE				2							ENCFF364HTM, ENCFF863CTX	5913190	ENCODE Processing Pipeline	137f47cddc0ad49dee3fc48d2e297f5c		https://www.encodeproject.org/files/ENCFF587UBP/@@download/ENCFF587UBP.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF520JZM	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR955BIB	ChIP-seq	UBERON:0002046	thyroid gland	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF001TDO, ENCFF747PUI	700769	ENCODE Processing Pipeline	12909e8208754d0c074e96cab115db3e		https://www.encodeproject.org/files/ENCFF520JZM/@@download/ENCFF520JZM.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF747PUI	bed narrowPeak	peaks	ENCSR955BIB	ChIP-seq	UBERON:0002046	thyroid gland	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF300XKS, ENCFF336YLG	6466857	ENCODE Processing Pipeline	cffd4c21e3adb5a3b1c38609954c2b86		https://www.encodeproject.org/files/ENCFF747PUI/@@download/ENCFF747PUI.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF866OIP	bed narrowPeak	peaks	ENCSR955BIB	ChIP-seq	UBERON:0002046	thyroid gland	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF578UPT, ENCFF700NXF	6469462	ENCODE Processing Pipeline	1797131b6da7c64f0cf649cc0b25fac7		https://www.encodeproject.org/files/ENCFF866OIP/@@download/ENCFF866OIP.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF728IYI	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR955BIB	ChIP-seq	UBERON:0002046	thyroid gland	tissue	adult	female	51 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-12-13	ENCODE				1							ENCFF419RSJ, ENCFF866OIP	704227	ENCODE Processing Pipeline	ca9907396aa7d5df6f7a51367dbf6b5b		https://www.encodeproject.org/files/ENCFF728IYI/@@download/ENCFF728IYI.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF973ISL	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-07-11	ENCODE				1							ENCFF001TDO, ENCFF927QZZ	13547	ENCODE Processing Pipeline	f7113629efdfe6fefcc56716b1a66154		https://www.encodeproject.org/files/ENCFF973ISL/@@download/ENCFF973ISL.bed.gz	hg19			released	antibody characterized with exemption, low read depth, control low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF927QZZ	bed narrowPeak	peaks	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-07-11	ENCODE				1							ENCFF329KGR, ENCFF982YZF	4171062	ENCODE Processing Pipeline	e6b6602f40460f8ff484ddd7ba20c247		https://www.encodeproject.org/files/ENCFF927QZZ/@@download/ENCFF927QZZ.bed.gz	hg19			released	antibody characterized with exemption, low read depth, control low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF208JPL	bed narrowPeak	peaks	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-07-11	ENCODE				1							ENCFF667KCG, ENCFF997ZMP	4169408	ENCODE Processing Pipeline	aee5e716384b904e91adf7f2c83bda8e		https://www.encodeproject.org/files/ENCFF208JPL/@@download/ENCFF208JPL.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth, control low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF688KFE	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2016-07-11	ENCODE				1							ENCFF208JPL, ENCFF419RSJ	13138	ENCODE Processing Pipeline	fdf00ab7e2e3beb37b9880e597c519d3		https://www.encodeproject.org/files/ENCFF688KFE/@@download/ENCFF688KFE.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth, control low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF972ODR	bed narrowPeak	peaks	ENCSR313BMV	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF123JQA	5805024	ENCODE Processing Pipeline	625c0244cef6c25bef9d5ba07bd28106		https://www.encodeproject.org/files/ENCFF972ODR/@@download/ENCFF972ODR.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF091KSY	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR313BMV	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF419RSJ, ENCFF972ODR	77892	ENCODE Processing Pipeline	c4f75eb2668361e573930499973d00b5		https://www.encodeproject.org/files/ENCFF091KSY/@@download/ENCFF091KSY.bed.gz	GRCh38			released	antibody characterized with exemption			
ENCFF885NNA	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR313BMV	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF001TDO, ENCFF038BWR	74598	ENCODE Processing Pipeline	79259b88bda6ba06d62d37ec88eb97fd		https://www.encodeproject.org/files/ENCFF885NNA/@@download/ENCFF885NNA.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF038BWR	bed narrowPeak	peaks	ENCSR313BMV	ChIP-seq	UBERON:0001159	sigmoid colon	tissue	adult	female	53 year	Homo sapiens					EP300-human	ENCAB284TTY	DNA		see document		formaldehyde	False	2017-06-15	ENCODE				1							ENCFF251UXN	5797053	ENCODE Processing Pipeline	81dc193717ccd7b6e24037e8cf3defc4		https://www.encodeproject.org/files/ENCFF038BWR/@@download/ENCFF038BWR.bed.gz	hg19			released	antibody characterized with exemption			
ENCFF532PJX	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR367UUC	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	female	51 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-07-06	ENCODE				1							ENCFF001TDO, ENCFF977ZBK	352804	ENCODE Processing Pipeline	263f8d7127dfe766569b580b1eca4cae		https://www.encodeproject.org/files/ENCFF532PJX/@@download/ENCFF532PJX.bed.gz	hg19			released	antibody characterized with exemption, low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF977ZBK	bed narrowPeak	peaks	ENCSR367UUC	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	female	51 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-07-06	ENCODE				1							ENCFF187ZIE, ENCFF238ZIF	5415756	ENCODE Processing Pipeline	1f2e2e6ff176fedfed0ff0cba1bed2e3		https://www.encodeproject.org/files/ENCFF977ZBK/@@download/ENCFF977ZBK.bed.gz	hg19			released	antibody characterized with exemption, low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF015AQY	bed narrowPeak	peaks	ENCSR367UUC	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	female	51 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-07-06	ENCODE				1							ENCFF502XEU, ENCFF740ULF	5398517	ENCODE Processing Pipeline	b8723f5614c61d2414ef01c7b9469ecc		https://www.encodeproject.org/files/ENCFF015AQY/@@download/ENCFF015AQY.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF835VAP	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR367UUC	ChIP-seq	UBERON:0004550	gastroesophageal sphincter	tissue	adult	female	51 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-07-06	ENCODE				1							ENCFF015AQY, ENCFF419RSJ	343366	ENCODE Processing Pipeline	f89a5481c56ae978d8e36e5dfda079ff		https://www.encodeproject.org/files/ENCFF835VAP/@@download/ENCFF835VAP.bed.gz	GRCh38			released	antibody characterized with exemption, low read depth, moderate library complexity, mild to moderate bottlenecking	missing unfiltered alignments, missing mapped reads lengths		
ENCFF313WYX	bed narrowPeak	peaks	ENCSR055WBT	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA					False	2016-11-07	ENCODE				1							ENCFF831EFP, ENCFF863KQI	7181183	ENCODE Processing Pipeline	a9fa7bef4dfe4916266a7fcf2a0c757a		https://www.encodeproject.org/files/ENCFF313WYX/@@download/ENCFF313WYX.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF296AFJ	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR055WBT	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA					False	2016-11-07	ENCODE				1							ENCFF313WYX, ENCFF419RSJ	637299	ENCODE Processing Pipeline	c178eef48f9974d1dd43a9e5e4d8975e		https://www.encodeproject.org/files/ENCFF296AFJ/@@download/ENCFF296AFJ.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF628UBC	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR055WBT	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA					False	2016-11-07	ENCODE				1							ENCFF001TDO, ENCFF446QIR	642962	ENCODE Processing Pipeline	f1c7df645395bd4460839c6a90100a29		https://www.encodeproject.org/files/ENCFF628UBC/@@download/ENCFF628UBC.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF446QIR	bed narrowPeak	peaks	ENCSR055WBT	ChIP-seq	UBERON:0001150	body of pancreas	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB000AOC	DNA					False	2016-11-07	ENCODE				1							ENCFF446IZO, ENCFF473HRH	7220208	ENCODE Processing Pipeline	32b8d90c860e6c0bc5ca6a854244b5d7		https://www.encodeproject.org/files/ENCFF446QIR/@@download/ENCFF446QIR.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF627DHJ	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR770IWO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-01-30	ENCODE				1							ENCFF001TDO, ENCFF872LIM	727137	ENCODE Processing Pipeline	e6357aa39a54b4f2d04f11d8a4f3cb5c		https://www.encodeproject.org/files/ENCFF627DHJ/@@download/ENCFF627DHJ.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF872LIM	bed narrowPeak	peaks	ENCSR770IWO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-01-30	ENCODE				1							ENCFF570ZSH, ENCFF891NAK	6375548	ENCODE Processing Pipeline	098ff0d0ac500604d6bb35c8ef775399		https://www.encodeproject.org/files/ENCFF872LIM/@@download/ENCFF872LIM.bed.gz	hg19			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF114FNT	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR770IWO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-01-30	ENCODE				1							ENCFF419RSJ, ENCFF814SXM	731471	ENCODE Processing Pipeline	be22e19640250c3acb7a10215209ac9f		https://www.encodeproject.org/files/ENCFF114FNT/@@download/ENCFF114FNT.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF814SXM	bed narrowPeak	peaks	ENCSR770IWO	ChIP-seq	UBERON:0002369	adrenal gland	tissue	adult	female	53 year	Homo sapiens					CTCF-human	ENCAB830JLB	DNA					False	2017-01-30	ENCODE				1							ENCFF490SNQ, ENCFF556CQT	6399073	ENCODE Processing Pipeline	6d2063004b505b0d11a94af358112411		https://www.encodeproject.org/files/ENCFF814SXM/@@download/ENCFF814SXM.bed.gz	GRCh38			released	antibody characterized with exemption, moderate library complexity, mild to moderate bottlenecking			
ENCFF372LOW	bed narrowPeak	peaks	ENCSR911JAX	ChIP-seq	UBERON:0002367	prostate gland	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-11-29	ENCODE				1							ENCFF574DCD, ENCFF942GWO	6235445	ENCODE Processing Pipeline	43b45774277a43c65a31f96f9d84a899		https://www.encodeproject.org/files/ENCFF372LOW/@@download/ENCFF372LOW.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF678WCZ	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR911JAX	ChIP-seq	UBERON:0002367	prostate gland	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-11-29	ENCODE				1							ENCFF001TDO, ENCFF372LOW	364623	ENCODE Processing Pipeline	92fb849e0290b8bf5a7d6114c3ccb2ce		https://www.encodeproject.org/files/ENCFF678WCZ/@@download/ENCFF678WCZ.bed.gz	hg19			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF288EXD	bed narrowPeak	peaks	ENCSR911JAX	ChIP-seq	UBERON:0002367	prostate gland	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-11-29	ENCODE				1							ENCFF604KKL, ENCFF662BKD	6222445	ENCODE Processing Pipeline	5727a7f58409b697067be6923b168f83		https://www.encodeproject.org/files/ENCFF288EXD/@@download/ENCFF288EXD.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF674MDG	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR911JAX	ChIP-seq	UBERON:0002367	prostate gland	tissue	adult	male	37 year	Homo sapiens					POLR2A-human	ENCAB871WRG	DNA					False	2016-11-29	ENCODE				1							ENCFF288EXD, ENCFF419RSJ	358758	ENCODE Processing Pipeline	05dd138ace0c34c71916779bf20aef8d		https://www.encodeproject.org/files/ENCFF674MDG/@@download/ENCFF674MDG.bed.gz	GRCh38			released	antibody characterized with exemption, mild to moderate bottlenecking			
ENCFF473KUA	bed narrowPeak	pseudoreplicated idr thresholded peaks	ENCSR844PVS	ChIP-seq	UBERON:0008367	breast epithelium	tissue	adult	male	54 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-11-01	ENCODE				1							ENCFF399OOG, ENCFF419RSJ	549912	ENCODE Processing Pipeline	42f853c4bc56b1454488f673b23c1572		https://www.encodeproject.org/files/ENCFF473KUA/@@download/ENCFF473KUA.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
ENCFF399OOG	bed narrowPeak	peaks	ENCSR844PVS	ChIP-seq	UBERON:0008367	breast epithelium	tissue	adult	male	54 year	Homo sapiens					POLR2AphosphoS5-human	ENCAB000AOD	DNA		see document		formaldehyde	False	2017-11-01	ENCODE				1							ENCFF330KYG, ENCFF943XRD	7129377	ENCODE Processing Pipeline	ae484e0b07035ae311e0fcac4b08ea74		https://www.encodeproject.org/files/ENCFF399OOG/@@download/ENCFF399OOG.bed.gz	GRCh38			released	antibody characterized with exemption	experiment not submitted to GEO		
