File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample life stage	Biosample sex	Biosample Age	Biosample organism	Biosample treatments	Biosample subcellular fraction term name	Biosample phase	Biosample synchronization stage	Experiment target	Antibody accession	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF533QIZ	bed narrowPeak	peaks	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF358DSH, ENCFF992CZQ	631940	ENCODE Processing Pipeline	5c30fa3a5bf4a60e7f8cb7c31ef0d567		https://www.encodeproject.org/files/ENCFF533QIZ/@@download/ENCFF533QIZ.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF960EDC	bed narrowPeak	peaks	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF393ZCH, ENCFF967OQF	792388	ENCODE Processing Pipeline	136940326547a73eed2a0a68f4a5fd0e		https://www.encodeproject.org/files/ENCFF960EDC/@@download/ENCFF960EDC.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF975RPX	bed narrowPeak	peaks	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF217AES, ENCFF967OQF	656411	ENCODE Processing Pipeline	37ee867cac65d4f565ebb7dfff2f475c		https://www.encodeproject.org/files/ENCFF975RPX/@@download/ENCFF975RPX.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF563UCE	bed narrowPeak	peaks	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document	see document		False	2011-05-04	ENCODE				1							ENCFF328YXQ, ENCFF390DNP	790366	ENCODE Processing Pipeline	ea157212c762a4ec6c0aaff254e3a526		https://www.encodeproject.org/files/ENCFF563UCE/@@download/ENCFF563UCE.bed.gz	hg19			released	low spot score, low read depth			
ENCFF714JOW	bed narrowPeak	peaks	ENCSR000EOM	DNase-seq	CL:0002188	glomerular endothelial cell	primary cell	unknown	unknown	unknown	Homo sapiens							DNA		see document	see document		False	2011-05-04	ENCODE				2							ENCFF339ZSO, ENCFF390DNP	654006	ENCODE Processing Pipeline	d3722b400bb7c6af5ce99aac11916c16		https://www.encodeproject.org/files/ENCFF714JOW/@@download/ENCFF714JOW.bed.gz	hg19			released	low spot score, low read depth			
ENCFF001WQV	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF001EAW	1777636	John Stamatoyannopoulos, UW	8309d974e8a250b402c709aae947ed6b		https://www.encodeproject.org/files/ENCFF001WQV/@@download/ENCFF001WQV.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF001WQW	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF001EAZ	1934172	John Stamatoyannopoulos, UW	ed1d2a4729125208d3d0bd6f0b58125a		https://www.encodeproject.org/files/ENCFF001WQW/@@download/ENCFF001WQW.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF669RIA	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF096IXS, ENCFF163ZHO	824311	ENCODE Processing Pipeline	4322e6aab727dc54d71bfb9723d57ca9		https://www.encodeproject.org/files/ENCFF669RIA/@@download/ENCFF669RIA.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF900CNW	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF163ZHO, ENCFF460VVY	876791	ENCODE Processing Pipeline	9713feb74557c0bfbfb6c5d9c93318f4		https://www.encodeproject.org/files/ENCFF900CNW/@@download/ENCFF900CNW.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF207OFS	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF161GJL, ENCFF992CZQ	829806	ENCODE Processing Pipeline	bd36e85a8e91f16e9d729f5d2a0c1640		https://www.encodeproject.org/files/ENCFF207OFS/@@download/ENCFF207OFS.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF969PTO	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF726CSQ, ENCFF992CZQ	882534	ENCODE Processing Pipeline	ab9a0a400059a2897f3003b5780a5b7c		https://www.encodeproject.org/files/ENCFF969PTO/@@download/ENCFF969PTO.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF293KGC	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF936TMW, ENCFF967OQF	863726	ENCODE Processing Pipeline	d81e6ec721b3419fb1ef1c3676073375		https://www.encodeproject.org/files/ENCFF293KGC/@@download/ENCFF293KGC.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF830TLY	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF503TCI, ENCFF967OQF	915797	ENCODE Processing Pipeline	67cc4c8186eff14ece1ed328de9cebb1		https://www.encodeproject.org/files/ENCFF830TLY/@@download/ENCFF830TLY.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF072QES	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				1							ENCFF390DNP, ENCFF565MLR	860839	ENCODE Processing Pipeline	a05dd0854601daef28b913390de0235c		https://www.encodeproject.org/files/ENCFF072QES/@@download/ENCFF072QES.bed.gz	hg19			released	low spot score, low read depth			
ENCFF581YOE	bed narrowPeak	peaks	ENCSR000EPN	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	unknown	female	unknown	Homo sapiens	retinoic acid						DNA		see document	see document		False	2012-03-06	ENCODE				2							ENCFF133BYU, ENCFF390DNP	912753	ENCODE Processing Pipeline	2edea32852728cee77f9be9249da4e5a		https://www.encodeproject.org/files/ENCFF581YOE/@@download/ENCFF581YOE.bed.gz	hg19			released	low spot score, low read depth			
ENCFF906KRB	bed narrowPeak	peaks	ENCSR928SYE	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF440IVY, ENCFF992CZQ	1011320	ENCODE Processing Pipeline	896fd55829cdbdfd685f68001c2dfeb0		https://www.encodeproject.org/files/ENCFF906KRB/@@download/ENCFF906KRB.bed.gz	GRCh38			archived	low read depth			
ENCFF622RNC	bed narrowPeak	peaks	ENCSR928SYE	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF354HJA	1006672	ENCODE Processing Pipeline	5d90b54020146486370658687f37e135		https://www.encodeproject.org/files/ENCFF622RNC/@@download/ENCFF622RNC.bed.gz	hg19			archived	low read depth			
ENCFF938LUA	bed narrowPeak	peaks	ENCSR928SYE	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF641XHB, ENCFF967OQF	1066015	ENCODE Processing Pipeline	879054977692f7f555bf7a36cb1852fa		https://www.encodeproject.org/files/ENCFF938LUA/@@download/ENCFF938LUA.bed.gz	GRCh38			released	low read depth			
ENCFF769UXX	bed narrowPeak	peaks	ENCSR928SYE	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF466MEC	1064264	ENCODE Processing Pipeline	a11b72c2f70d48f11e94f4b26f0dc475		https://www.encodeproject.org/files/ENCFF769UXX/@@download/ENCFF769UXX.bed.gz	hg19			released	low read depth			
ENCFF525ZZG	bed narrowPeak	peaks	ENCSR588JXI	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF914ETT, ENCFF992CZQ	710663	ENCODE Processing Pipeline	6b315480c4e7b9427dde7bc421614aa8		https://www.encodeproject.org/files/ENCFF525ZZG/@@download/ENCFF525ZZG.bed.gz	GRCh38			archived	low spot score, low read depth			
ENCFF590XAP	bed narrowPeak	peaks	ENCSR588JXI	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF615RYH	706668	ENCODE Processing Pipeline	a9d85334220fef527a427a2550fff5c0		https://www.encodeproject.org/files/ENCFF590XAP/@@download/ENCFF590XAP.bed.gz	hg19			archived	low spot score, low read depth			
ENCFF507PIV	bed narrowPeak	peaks	ENCSR588JXI	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF871ZIO, ENCFF967OQF	752468	ENCODE Processing Pipeline	9cdab03a8e625aa1df3912abe176b4a2		https://www.encodeproject.org/files/ENCFF507PIV/@@download/ENCFF507PIV.bed.gz	GRCh38			released	low spot score, low read depth			
ENCFF323LQF	bed narrowPeak	peaks	ENCSR588JXI	DNase-seq	UBERON:0018117	left renal cortex interstitium	tissue	embryonic	male	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF604OHN	748808	ENCODE Processing Pipeline	7f0b7fe9187adea2423f707948fd1f62		https://www.encodeproject.org/files/ENCFF323LQF/@@download/ENCFF323LQF.bed.gz	hg19			released	low spot score, low read depth			
ENCFF437AEG	bed narrowPeak	peaks	ENCSR649KBB	DNase-seq	UBERON:0000955	brain	tissue	embryonic	male	122 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF743ZXS, ENCFF992CZQ	3159132	ENCODE Processing Pipeline	561130ce43706becec4dec056de915ac		https://www.encodeproject.org/files/ENCFF437AEG/@@download/ENCFF437AEG.bed.gz	GRCh38			archived				
ENCFF418IIT	bed narrowPeak	peaks	ENCSR649KBB	DNase-seq	UBERON:0000955	brain	tissue	embryonic	male	122 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF726XJN	1294316	ENCODE Processing Pipeline	1f0973f860e13fe5f81913b963b78563		https://www.encodeproject.org/files/ENCFF418IIT/@@download/ENCFF418IIT.bed.gz	hg19			archived				
ENCFF135UVJ	bed narrowPeak	peaks	ENCSR649KBB	DNase-seq	UBERON:0000955	brain	tissue	embryonic	male	122 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF508DUL	3148614	ENCODE Processing Pipeline	d007316820d785ee0414e9cd3a92d467		https://www.encodeproject.org/files/ENCFF135UVJ/@@download/ENCFF135UVJ.bed.gz	hg19			archived				
ENCFF770SAC	bed narrowPeak	peaks	ENCSR649KBB	DNase-seq	UBERON:0000955	brain	tissue	embryonic	male	122 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF742WFW, ENCFF992CZQ	1299452	ENCODE Processing Pipeline	de48b8580b3511749f0544a24c21946b		https://www.encodeproject.org/files/ENCFF770SAC/@@download/ENCFF770SAC.bed.gz	GRCh38			archived				
ENCFF258KAT	bed narrowPeak	peaks	ENCSR649KBB	DNase-seq	UBERON:0000955	brain	tissue	embryonic	male	122 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF002QDM, ENCFF967OQF	3509312	ENCODE Processing Pipeline	6711a6bea3eb67a1a858914dec2282d7		https://www.encodeproject.org/files/ENCFF258KAT/@@download/ENCFF258KAT.bed.gz	GRCh38			released				
ENCFF082PWS	bed narrowPeak	peaks	ENCSR649KBB	DNase-seq	UBERON:0000955	brain	tissue	embryonic	male	122 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF537DKA	3497824	ENCODE Processing Pipeline	7c3e456f33d79c538f611eafc4cdd6d0		https://www.encodeproject.org/files/ENCFF082PWS/@@download/ENCFF082PWS.bed.gz	hg19			released				
ENCFF929EGO	bed narrowPeak	peaks	ENCSR299INS	DNase-seq	UBERON:0002167	right lung	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF797NEN, ENCFF992CZQ	1285124	ENCODE Processing Pipeline	41827974fd16c9bf654c9b2b3002b2a2		https://www.encodeproject.org/files/ENCFF929EGO/@@download/ENCFF929EGO.bed.gz	GRCh38			archived				
ENCFF257MHT	bed narrowPeak	peaks	ENCSR299INS	DNase-seq	UBERON:0002167	right lung	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF867IFU	1280928	ENCODE Processing Pipeline	4986d52c09511f701efba7e36e4c0694		https://www.encodeproject.org/files/ENCFF257MHT/@@download/ENCFF257MHT.bed.gz	hg19			archived				
ENCFF927NNT	bed narrowPeak	peaks	ENCSR299INS	DNase-seq	UBERON:0002167	right lung	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF098TNV, ENCFF967OQF	1341034	ENCODE Processing Pipeline	a36672900a6f237720715b347bd17464		https://www.encodeproject.org/files/ENCFF927NNT/@@download/ENCFF927NNT.bed.gz	GRCh38			released				
ENCFF079RNM	bed narrowPeak	peaks	ENCSR299INS	DNase-seq	UBERON:0002167	right lung	tissue	embryonic	female	105 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF584WDA	1338847	ENCODE Processing Pipeline	44733c377e50721491e0d007d8afe13d		https://www.encodeproject.org/files/ENCFF079RNM/@@download/ENCFF079RNM.bed.gz	hg19			released				
ENCFF544CVM	bed narrowPeak	peaks	ENCSR680SDS	DNase-seq	UBERON:0002168	left lung	tissue	embryonic	female	107 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF541CGV, ENCFF992CZQ	1202089	ENCODE Processing Pipeline	18d923803673a489e1fbfa06fc92efd2		https://www.encodeproject.org/files/ENCFF544CVM/@@download/ENCFF544CVM.bed.gz	GRCh38			archived				
ENCFF341HAK	bed narrowPeak	peaks	ENCSR680SDS	DNase-seq	UBERON:0002168	left lung	tissue	embryonic	female	107 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF802IUS	1200691	ENCODE Processing Pipeline	189a980c3fd479107ab5711f1c745b79		https://www.encodeproject.org/files/ENCFF341HAK/@@download/ENCFF341HAK.bed.gz	hg19			archived				
ENCFF687BUW	bed narrowPeak	peaks	ENCSR680SDS	DNase-seq	UBERON:0002168	left lung	tissue	embryonic	female	107 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF243ZVW, ENCFF967OQF	1254853	ENCODE Processing Pipeline	40afc30729c89d983406b3b8ba601045		https://www.encodeproject.org/files/ENCFF687BUW/@@download/ENCFF687BUW.bed.gz	GRCh38			released				
ENCFF837PDZ	bed narrowPeak	peaks	ENCSR680SDS	DNase-seq	UBERON:0002168	left lung	tissue	embryonic	female	107 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF221DVC, ENCFF390DNP	1252554	ENCODE Processing Pipeline	ef43cb452767db933ed88569ebaee4ec		https://www.encodeproject.org/files/ENCFF837PDZ/@@download/ENCFF837PDZ.bed.gz	hg19			released				
ENCFF515IOM	bed narrowPeak	peaks	ENCSR083FBK	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	110 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF783ZLV	854337	ENCODE Processing Pipeline	f7adbe61943752622a436926972bba63		https://www.encodeproject.org/files/ENCFF515IOM/@@download/ENCFF515IOM.bed.gz	hg19			archived	low read depth			
ENCFF978III	bed narrowPeak	peaks	ENCSR083FBK	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	110 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF697AKY, ENCFF992CZQ	857307	ENCODE Processing Pipeline	6b3691e0d71246aa667256b76e412e7a		https://www.encodeproject.org/files/ENCFF978III/@@download/ENCFF978III.bed.gz	GRCh38			archived	low read depth			
ENCFF067OIC	bed narrowPeak	peaks	ENCSR083FBK	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	110 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF204MVL, ENCFF967OQF	893842	ENCODE Processing Pipeline	676efa5a1481963c7edce47260ae0abc		https://www.encodeproject.org/files/ENCFF067OIC/@@download/ENCFF067OIC.bed.gz	GRCh38			released	low read depth			
ENCFF075LFT	bed narrowPeak	peaks	ENCSR083FBK	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	110 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF031UYH, ENCFF390DNP	890984	ENCODE Processing Pipeline	320c9d58cce0b86345edacbea53030ed		https://www.encodeproject.org/files/ENCFF075LFT/@@download/ENCFF075LFT.bed.gz	hg19			released	low read depth			
ENCFF596AFS	bed narrowPeak	peaks	ENCSR457ILW	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF591LLH, ENCFF992CZQ	678442	ENCODE Processing Pipeline	ddb994c5059174504d1fa3b68b7b1d68		https://www.encodeproject.org/files/ENCFF596AFS/@@download/ENCFF596AFS.bed.gz	GRCh38			archived	low read depth			
ENCFF114CIS	bed narrowPeak	peaks	ENCSR457ILW	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF047YXH, ENCFF163ZHO	678683	ENCODE Processing Pipeline	8a983150f9d05280c3f727c3a7da1022		https://www.encodeproject.org/files/ENCFF114CIS/@@download/ENCFF114CIS.bed.gz	hg19			archived	low read depth			
ENCFF211VKM	bed narrowPeak	peaks	ENCSR457ILW	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF620SQA, ENCFF967OQF	707813	ENCODE Processing Pipeline	633d79f1f78caba5995df953e828ccfc		https://www.encodeproject.org/files/ENCFF211VKM/@@download/ENCFF211VKM.bed.gz	GRCh38			released	low read depth			
ENCFF305FTY	bed narrowPeak	peaks	ENCSR457ILW	DNase-seq	UBERON:0002108	small intestine	tissue	embryonic	female	91 day	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF439UNT	707532	ENCODE Processing Pipeline	7a87bfd19828504e68920ebcdf71f572		https://www.encodeproject.org/files/ENCFF305FTY/@@download/ENCFF305FTY.bed.gz	hg19			released	low read depth			
ENCFF400IOO	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	adult	male	36 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF271EUR, ENCFF992CZQ	851526	ENCODE Processing Pipeline	a28be5d84e7966ec209eb29e895edc2b		https://www.encodeproject.org/files/ENCFF400IOO/@@download/ENCFF400IOO.bed.gz	GRCh38			archived	low read depth			
ENCFF686ZXP	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	adult	male	36 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF163ZHO, ENCFF976PZJ	845572	ENCODE Processing Pipeline	d79fc9fbc31584645be3df776e7a8ceb		https://www.encodeproject.org/files/ENCFF686ZXP/@@download/ENCFF686ZXP.bed.gz	hg19			archived	low read depth			
ENCFF289AWO	bed narrowPeak	peaks	ENCSR453EVC	DNase-seq	CL:0001059	common myeloid progenitor, CD34-positive	primary cell	adult	male	36 year	Homo sapiens							DNA		see document			False	2013-07-31	Roadmap				1							ENCFF389XNA, ENCFF967OQF	877651	ENCODE Processing Pipeline	7c6a53f4205034b4f0bcf6faed1d7b4e		https://www.encodeproject.org/files/ENCFF289AWO/@@download/ENCFF289AWO.bed.gz	GRCh38			released	low read depth			
