File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications targets	Biosample genetic modifications gene targets	Biosample genetic modifications site coordinates	Biosample genetic modifications zygosity	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Genome annotation	Platform	Controlled by	File Status	s3_uri	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF020HWP	bed narrowPeak	peaks and background as input for IDR	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RXRA-human	DNA					False	2017-12-01	ENCODE				1							ENCFF654EHF, ENCFF991UTU, ENCFF996GBL	6634671	ENCODE Processing Pipeline	0d09ae1e0cb8d35555e34cc86cf8e059		https://www.encodeproject.org/files/ENCFF020HWP/@@download/ENCFF020HWP.bed.gz	hg19				released	s3://encode-public/2017/03/06/73d288a7-be65-400d-a340-b19f6e7767b3/ENCFF020HWP.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF328XQD	bed narrowPeak	peaks and background as input for IDR	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RXRA-human	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF072HUA, ENCFF654EHF, ENCFF991UTU, ENCFF996GBL	6918847	ENCODE Processing Pipeline	ac045cd892158be3a3f217cea3ed07ae		https://www.encodeproject.org/files/ENCFF328XQD/@@download/ENCFF328XQD.bed.gz	hg19				released	s3://encode-public/2017/03/06/7465b9e2-173f-4b98-9790-d4375ec8411d/ENCFF328XQD.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF002OGO	bed narrowPeak	conservative IDR thresholded peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RXRA-human	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF001TDO, ENCFF020HWP, ENCFF328XQD, ENCFF458DFL	827169	ENCODE Processing Pipeline	8b043c31741059c7e5c30c366f7c7c3a		https://www.encodeproject.org/files/ENCFF002OGO/@@download/ENCFF002OGO.bed.gz	hg19				released	s3://encode-public/2017/03/06/c2cd8062-e96d-43cb-9ad4-91c05e9f9861/ENCFF002OGO.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF458DFL	bed narrowPeak	peaks and background as input for IDR	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RXRA-human	DNA					False	2017-12-01	ENCODE				2							ENCFF072HUA, ENCFF654EHF, ENCFF991UTU	6376793	ENCODE Processing Pipeline	f94c47f74adfa13548a2c652b02b6dab		https://www.encodeproject.org/files/ENCFF458DFL/@@download/ENCFF458DFL.bed.gz	hg19				released	s3://encode-public/2017/03/06/d0bd1834-880f-4316-8b3f-0392773481a0/ENCFF458DFL.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF651LIG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR352QSB	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RXRA-human	DNA					False	2017-12-01	ENCODE				1, 2							ENCFF001TDO, ENCFF020HWP, ENCFF328XQD, ENCFF458DFL	950321	ENCODE Processing Pipeline	c598205029cccfb7ff103ac57aaddb1e		https://www.encodeproject.org/files/ENCFF651LIG/@@download/ENCFF651LIG.bed.gz	hg19				released	s3://encode-public/2017/03/06/53c0d308-e0bb-48da-9af2-007cda73777a/ENCFF651LIG.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF737IOU	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR922GUA	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-03-14	ENCODE				1							ENCFF001TDO, ENCFF161OVA	178121	ENCODE Processing Pipeline	1195688d9f4412917d03c42e028c447d		https://www.encodeproject.org/files/ENCFF737IOU/@@download/ENCFF737IOU.bed.gz	hg19				released	s3://encode-public/2017/08/11/040d721c-81f5-4579-a5dd-57afeb0318ce/ENCFF737IOU.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF161OVA	bed narrowPeak	peaks and background as input for IDR	ENCSR922GUA	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-03-14	ENCODE				1							ENCFF224XOE, ENCFF580MDV	5601291	ENCODE Processing Pipeline	a1aebb2fe4b1b0df7c6246ff207a535a		https://www.encodeproject.org/files/ENCFF161OVA/@@download/ENCFF161OVA.bed.gz	hg19				released	s3://encode-public/2017/08/11/1ac24b9c-6e8f-4645-9a48-04ce9256d6b4/ENCFF161OVA.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF906CSG	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR922GUA	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-03-14	ENCODE				1							ENCFF419RSJ, ENCFF894RYL	171809	ENCODE Processing Pipeline	598911fb4b280286f77489eed0249ece		https://www.encodeproject.org/files/ENCFF906CSG/@@download/ENCFF906CSG.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/9e443c43-063e-4a13-987b-f1b6574ab2fd/ENCFF906CSG.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF894RYL	bed narrowPeak	peaks and background as input for IDR	ENCSR922GUA	ChIP-seq	UBERON:0004648	esophagus muscularis mucosa	tissue	Homo sapiens										POLR2A-human	DNA					False	2017-03-14	ENCODE				1							ENCFF015PXS, ENCFF165JXX	5588764	ENCODE Processing Pipeline	847a1064cd70d5b880ce4173b403cc26		https://www.encodeproject.org/files/ENCFF894RYL/@@download/ENCFF894RYL.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/8fe8f387-d419-40a7-bd64-46a4c9fb11cd/ENCFF894RYL.bed.gz	mild to moderate bottlenecking, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF973ISL	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens										CTCF-human	DNA					False	2016-07-11	ENCODE				1							ENCFF001TDO, ENCFF927QZZ	13547	ENCODE Processing Pipeline	f7113629efdfe6fefcc56716b1a66154		https://www.encodeproject.org/files/ENCFF973ISL/@@download/ENCFF973ISL.bed.gz	hg19				released	s3://encode-public/2017/08/11/a493a015-dd3f-4626-a8da-0e815e5066fe/ENCFF973ISL.bed.gz	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF927QZZ	bed narrowPeak	peaks and background as input for IDR	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens										CTCF-human	DNA					False	2016-07-11	ENCODE				1							ENCFF329KGR, ENCFF982YZF	4171062	ENCODE Processing Pipeline	e6b6602f40460f8ff484ddd7ba20c247		https://www.encodeproject.org/files/ENCFF927QZZ/@@download/ENCFF927QZZ.bed.gz	hg19				released	s3://encode-public/2017/08/11/c496045e-1578-412d-93b7-1716a3eae921/ENCFF927QZZ.bed.gz	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF208JPL	bed narrowPeak	peaks and background as input for IDR	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens										CTCF-human	DNA					False	2016-07-11	ENCODE				1							ENCFF667KCG, ENCFF997ZMP	4169408	ENCODE Processing Pipeline	aee5e716384b904e91adf7f2c83bda8e		https://www.encodeproject.org/files/ENCFF208JPL/@@download/ENCFF208JPL.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/ca7823aa-32f9-4134-8e50-e7dacb0b81d0/ENCFF208JPL.bed.gz	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF688KFE	bed narrowPeak	pseudoreplicated IDR thresholded peaks	ENCSR762PCG	ChIP-seq	UBERON:0002190	subcutaneous adipose tissue	tissue	Homo sapiens										CTCF-human	DNA					False	2016-07-11	ENCODE				1							ENCFF208JPL, ENCFF419RSJ	13138	ENCODE Processing Pipeline	fdf00ab7e2e3beb37b9880e597c519d3		https://www.encodeproject.org/files/ENCFF688KFE/@@download/ENCFF688KFE.bed.gz	GRCh38				released	s3://encode-public/2017/08/11/1c5647ec-67f3-4e4f-b77d-a1288179fae4/ENCFF688KFE.bed.gz	mild to moderate bottlenecking, control low read depth, moderate library complexity, low read depth, antibody characterized with exemption			
ENCFF624XKD	bed narrowPeak	peaks and background as input for IDR	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				2							ENCFF270HZT, ENCFF359TIO	6725905	ENCODE Processing Pipeline	3517b46ca96b254234976888869e2bfa		https://www.encodeproject.org/files/ENCFF624XKD/@@download/ENCFF624XKD.bed.gz	hg19				released	s3://encode-public/2016/03/04/f6555d4a-e597-4c9b-a3c9-ef3a7fef5db3/ENCFF624XKD.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF950LOX	bed narrowPeak	peaks and background as input for IDR	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1							ENCFF359TIO, ENCFF807CUF, ENCFF821FIW	6769628	ENCODE Processing Pipeline	21664ea95b8533ac6d45884f5355a655		https://www.encodeproject.org/files/ENCFF950LOX/@@download/ENCFF950LOX.bed.gz	hg19				released	s3://encode-public/2016/03/04/5997aec4-b175-4802-8ed9-66b8eba7ffd9/ENCFF950LOX.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF974XKH	bed narrowPeak	peaks and background as input for IDR	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF270HZT, ENCFF359TIO, ENCFF807CUF, ENCFF821FIW	7031021	ENCODE Processing Pipeline	def045c685301d24181ace0d3c24bcaf		https://www.encodeproject.org/files/ENCFF974XKH/@@download/ENCFF974XKH.bed.gz	hg19				released	s3://encode-public/2016/03/04/ffd933b7-6550-4a34-b858-f3287b8dfb7c/ENCFF974XKH.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF443IDR	bed narrowPeak	peaks and background as input for IDR	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				2							ENCFF285HJN, ENCFF985NSN	6672648	ENCODE Processing Pipeline	fe13414f179477a815c1947e97056d91		https://www.encodeproject.org/files/ENCFF443IDR/@@download/ENCFF443IDR.bed.gz	GRCh38				released	s3://encode-public/2016/10/24/f5e4fa91-7bd1-4fad-9f99-eb4a4ae069fa/ENCFF443IDR.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF645KBN	bed narrowPeak	peaks and background as input for IDR	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1							ENCFF232KLY, ENCFF406XEH, ENCFF985NSN	6664069	ENCODE Processing Pipeline	2c2692aae326fb63907f4e88fe4192e8		https://www.encodeproject.org/files/ENCFF645KBN/@@download/ENCFF645KBN.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/a0cf0d18-4bad-41c0-b330-31a2b75bf393/ENCFF645KBN.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF063UKS	bed narrowPeak	peaks and background as input for IDR	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF232KLY, ENCFF285HJN, ENCFF406XEH, ENCFF985NSN	7006170	ENCODE Processing Pipeline	c355acfb2ad3833e93f0a8d2a6ccb170		https://www.encodeproject.org/files/ENCFF063UKS/@@download/ENCFF063UKS.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/38158146-eaae-444c-80c0-2cafff119c6f/ENCFF063UKS.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF556AEV	bed narrowPeak	conservative IDR thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF063UKS, ENCFF419RSJ, ENCFF443IDR, ENCFF645KBN	1343745	ENCODE Processing Pipeline	aeaaf3f4e37b3a66c6d71e39b1873a98		https://www.encodeproject.org/files/ENCFF556AEV/@@download/ENCFF556AEV.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/82608686-c8af-41ec-9c20-8b733bc9a56a/ENCFF556AEV.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF295GOD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF063UKS, ENCFF419RSJ, ENCFF443IDR, ENCFF645KBN	1457715	ENCODE Processing Pipeline	e50fba920f9d445b01aa16efa5c27456		https://www.encodeproject.org/files/ENCFF295GOD/@@download/ENCFF295GOD.bed.gz	GRCh38				released	s3://encode-public/2016/10/28/ce8c5cc5-5454-4ffe-bbb5-d555d7663150/ENCFF295GOD.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF427XJF	bed narrowPeak	conservative IDR thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF001TDO, ENCFF624XKD, ENCFF950LOX, ENCFF974XKH	1236524	ENCODE Processing Pipeline	cd97d1218ea41666662d2c659846cca5		https://www.encodeproject.org/files/ENCFF427XJF/@@download/ENCFF427XJF.bed.gz	hg19				released	s3://encode-public/2017/03/05/a3b69db7-8e06-47ae-bfc0-14784bd11aa6/ENCFF427XJF.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF708GMO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR230ZWH	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										RAD21-human	DNA					False	2016-10-12	ENCODE				1, 2							ENCFF001TDO, ENCFF624XKD, ENCFF950LOX, ENCFF974XKH	1336347	ENCODE Processing Pipeline	7e9fff1df0984cd791bec85be62f671a		https://www.encodeproject.org/files/ENCFF708GMO/@@download/ENCFF708GMO.bed.gz	hg19				released	s3://encode-public/2017/03/05/918fa54f-1c5d-4071-a31a-3b0f8ad5c506/ENCFF708GMO.bed.gz	mild to moderate bottlenecking, antibody characterized with exemption	biological replicates with identical biosample		
ENCFF002CEI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR000ATA	ChIP-seq	CL:0002618	endothelial cell of umbilical vein	primary cell	Homo sapiens										EZH2-human	DNA		see document	see document		False	2012-08-06	ENCODE												161478	ENCODE Consortium Analysis Working Group	d7ef354a989c031d01f20c27a2f1f6ae		https://www.encodeproject.org/files/ENCFF002CEI/@@download/ENCFF002CEI.bed.gz	hg19				archived	s3://encode-public/2014/06/06/d367178e-7df8-4805-9738-3be0e43f195a/ENCFF002CEI.narrowPeak.gz	low read length, mild to moderate bottlenecking, moderate library complexity, inconsistent platforms, low read depth	missing derived_from		
ENCFF671LMY	bed narrowPeak	conservative IDR thresholded peaks	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1, 2							ENCFF001TDO, ENCFF411FEE, ENCFF491JFL, ENCFF615HHV	658456	ENCODE Processing Pipeline	2e9bad3cda126c331b658d20fdf3340f		https://www.encodeproject.org/files/ENCFF671LMY/@@download/ENCFF671LMY.bed.gz	hg19				released	s3://encode-public/2018/02/26/386581c0-b2cc-4101-a17e-db2200b33b82/ENCFF671LMY.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF411FEE	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1							ENCFF641GTE, ENCFF654EHF, ENCFF991UTU	6604714	ENCODE Processing Pipeline	9f5421a40002adb4b322146e9a7d749e		https://www.encodeproject.org/files/ENCFF411FEE/@@download/ENCFF411FEE.bed.gz	hg19				released	s3://encode-public/2018/02/26/f3e745af-ab8c-4c5e-8d14-a5845dc87b97/ENCFF411FEE.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF491JFL	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				2							ENCFF361MQC, ENCFF654EHF, ENCFF991UTU	6653476	ENCODE Processing Pipeline	8cae86c49ce3f5f045310de13afc7dee		https://www.encodeproject.org/files/ENCFF491JFL/@@download/ENCFF491JFL.bed.gz	hg19				released	s3://encode-public/2018/02/26/bda8b585-9eef-42de-ad0b-ef8fc6908592/ENCFF491JFL.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF615HHV	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1, 2							ENCFF361MQC, ENCFF641GTE, ENCFF654EHF, ENCFF991UTU	6996961	ENCODE Processing Pipeline	b9f11a3c73187c8119ee7d67e32bb3f3		https://www.encodeproject.org/files/ENCFF615HHV/@@download/ENCFF615HHV.bed.gz	hg19				released	s3://encode-public/2018/02/26/a4b4bd24-9baa-4e35-ad15-76de7a5ef59f/ENCFF615HHV.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF168INE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1, 2							ENCFF001TDO, ENCFF411FEE, ENCFF491JFL, ENCFF615HHV	690741	ENCODE Processing Pipeline	75a88e99090b799ce8034d216030b7e7		https://www.encodeproject.org/files/ENCFF168INE/@@download/ENCFF168INE.bed.gz	hg19				released	s3://encode-public/2018/02/26/3331f2fb-277a-4e12-a5d0-c4ba8d837f0c/ENCFF168INE.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF703VGN	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1, 2							ENCFF554EXS, ENCFF654EHF, ENCFF988MKR, ENCFF991UTU	7061543	ENCODE Processing Pipeline	324fb15d8aa687b77cf1688b01662497		https://www.encodeproject.org/files/ENCFF703VGN/@@download/ENCFF703VGN.bed.gz	hg19				archived	s3://encode-public/2016/01/27/474d06ae-5335-4817-a574-b31399688019/ENCFF703VGN.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF414TMK	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1							ENCFF654EHF, ENCFF988MKR, ENCFF991UTU	6738216	ENCODE Processing Pipeline	f0927c488d28f7e28dfe87553ea3db22		https://www.encodeproject.org/files/ENCFF414TMK/@@download/ENCFF414TMK.bed.gz	hg19				archived	s3://encode-public/2016/01/27/0b402a32-d631-4ce7-9b4b-adb779bb73c7/ENCFF414TMK.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF517GNM	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				2							ENCFF554EXS, ENCFF654EHF, ENCFF991UTU	6782982	ENCODE Processing Pipeline	19b75432199988920527c7bf357bc5aa		https://www.encodeproject.org/files/ENCFF517GNM/@@download/ENCFF517GNM.bed.gz	hg19				archived	s3://encode-public/2016/01/27/bc3957da-e02b-4339-8a7c-faa26190ce52/ENCFF517GNM.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF154XEH	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1, 2							ENCFF263YXM, ENCFF370PSF, ENCFF866YKI, ENCFF995OIG	7044187	ENCODE Processing Pipeline	427425b5777e3d43ba05165f1a1f778a		https://www.encodeproject.org/files/ENCFF154XEH/@@download/ENCFF154XEH.bed.gz	GRCh38				released	s3://encode-public/2016/10/27/d3b5e5de-63d1-4898-8b7f-a3fe67914986/ENCFF154XEH.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF172QSW	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				1							ENCFF370PSF, ENCFF866YKI, ENCFF995OIG	6551975	ENCODE Processing Pipeline	d96e4db4d9c2a2ae38e6088c450ed375		https://www.encodeproject.org/files/ENCFF172QSW/@@download/ENCFF172QSW.bed.gz	GRCh38				released	s3://encode-public/2016/10/27/802ee17c-5644-4c36-9afb-70b615e72e31/ENCFF172QSW.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
ENCFF461OKL	bed narrowPeak	peaks and background as input for IDR	ENCSR168SMX	ChIP-seq	UBERON:0002107	liver	tissue	Homo sapiens										NR2F2-human	DNA					False	2016-08-18	ENCODE				2							ENCFF263YXM, ENCFF370PSF, ENCFF995OIG	6651654	ENCODE Processing Pipeline	77258aafb182476b999ba541c03da403		https://www.encodeproject.org/files/ENCFF461OKL/@@download/ENCFF461OKL.bed.gz	GRCh38				released	s3://encode-public/2016/10/27/ae3f803b-96e5-4636-9746-4029c68c1061/ENCFF461OKL.bed.gz	antibody characterized with exemption	biological replicates with identical biosample		
